g ɛ s t j oː n	g ɛ s t iː r ɛ
w uː l n ɛ r aː r ɛ	w ʊ l n ɛ r aː r ɛ
p l a m aː r ɛ	p l a s m aː r ɛ
a b r ɛ w j a t j oː n ɛ m	a bː r ɛ w j aː t j oː n ɛ m
s t ɪ r p ɛ m	s t ɪ r p ɛ m
d ʊ l k aː m aː r a m	d uː l k a m aː r a m
f ʊ r m ɪ k aː r ɛ	f ɔ r m iː k aː r ɛ
ɛ n a rː a t j oː n ɛ m	eː n aː rː aː t j oː n ɛ m
k aː w ʊ m	k a w ʊ m
ɛ k s p ɔ r t a t j oː n ɛ m	ɛ k s p ɔ r t aː t j oː n ɛ m
aː l ɔ s a m	a l aʊ s a m
w ɛ g ɛ t ʊ m	w ɛ g ɛ t ʊ m
aː b r ɔ g a t j oː n ɛ m	a b r ɔ g aː t j oː n ɛ m
d ɛ t ɛ k t aː r ɛ m	d eː t ɛ g ɛ r ɛ
