k ɪ m	kʷ ɪ s
m ʊ s t ʊ m	m ʊ s t ʊ m
d ɛ t r aː ɛ r ɛ	d eː t r a h ɛ r ɛ
d ɔ m ɪ n j ʊ m	d ɔ m ɪ n j ʊ m
ɪ n s k r ɪ w ɛ r ɛ	iː n s k r iː b ɛ r ɛ
k a l k ɛ m	k a l k ɛ m
k l aː r ɪ t aː t ɛ m	k l aː r ɪ t aː t ɛ m
k ɔ n f l uː iː r ɛ	k oː n f l ʊ ɛ r ɛ
k ɔ n s ɪ s t ɛ r ɛ	k oː n s ɪ s t ɛ r ɛ
d ɛ m ʊ t aː r ɛ	d eː m uː t aː r ɛ
d ʊ l k aː m aː r aː	d uː l k a m aː r a m
p ʊ r k ɛ lː ʊ m	p ɔ r k ɛ lː ʊ m
d aː m b uː l aː t j oː n ɛ m	d ɛ a m b ʊ l aː t j oː n ɛ m
